Easting,Northing,Sonde,DyeConc,UTCtimeStamp
545104.4024,5408938.118,3C,0.15,9/28/2017 0:4:34
545104.4024,5408938.118,3C,0.16,9/28/2017 0:5:4
545104.4024,5408938.118,3C,0.16,9/28/2017 0:5:34
545104.4024,5408938.118,3C,0.18,9/28/2017 0:6:4
545104.4024,5408938.118,3C,0.17,9/28/2017 0:6:34
545104.4024,5408938.118,3C,0.19,9/28/2017 0:7:4
545104.4024,5408938.118,3C,0.18,9/28/2017 0:7:34
545104.4024,5408938.118,3C,0.17,9/28/2017 0:8:4
545104.4024,5408938.118,3C,0.16,9/28/2017 0:8:34
545104.4024,5408938.118,3C,0.2,9/28/2017 0:9:4
545104.4024,5408938.118,3C,0.18,9/28/2017 0:9:34
545104.4024,5408938.118,3C,0.18,9/28/2017 0:10:4
545104.4024,5408938.118,3C,0.21,9/28/2017 0:10:34
545104.4024,5408938.118,3C,0.18,9/28/2017 0:11:4
545104.4024,5408938.118,3C,0.19,9/28/2017 0:11:34
545104.4024,5408938.118,3C,0.2,9/28/2017 0:12:4
545104.4024,5408938.118,3C,0.2,9/28/2017 0:12:34
545104.4024,5408938.118,3C,0.2,9/28/2017 0:13:4
545104.4024,5408938.118,3C,0.2,9/28/2017 0:13:34
545104.4024,5408938.118,3C,0.2,9/28/2017 0:14:4
545104.4024,5408938.118,3C,0.22,9/28/2017 0:14:34
545104.4024,5408938.118,3C,0.2,9/28/2017 0:15:4
545104.4024,5408938.118,3C,0.21,9/28/2017 0:15:34
545104.4024,5408938.118,3C,0.22,9/28/2017 0:16:4
545104.4024,5408938.118,3C,0.2,9/28/2017 0:16:34
545104.4024,5408938.118,3C,0.23,9/28/2017 0:17:4
545104.4024,5408938.118,3C,0.23,9/28/2017 0:17:34
545104.4024,5408938.118,3C,0.24,9/28/2017 0:18:4
545104.4024,5408938.118,3C,0.24,9/28/2017 0:18:34
545104.4024,5408938.118,3C,0.23,9/28/2017 0:19:4
545104.4024,5408938.118,3C,0.26,9/28/2017 0:19:34
545104.4024,5408938.118,3C,0.25,9/28/2017 0:20:4
545104.4024,5408938.118,3C,0.26,9/28/2017 0:20:34
545104.4024,5408938.118,3C,0.26,9/28/2017 0:21:4
545104.4024,5408938.118,3C,0.24,9/28/2017 0:21:34
545104.4024,5408938.118,3C,0.24,9/28/2017 0:22:4
545104.4024,5408938.118,3C,0.23,9/28/2017 0:22:34
545104.4024,5408938.118,3C,0.3,9/28/2017 0:23:4
545104.4024,5408938.118,3C,0.25,9/28/2017 0:23:34
545104.4024,5408938.118,3C,0.27,9/28/2017 0:24:4
545104.4024,5408938.118,3C,0.32,9/28/2017 0:24:34
545104.4024,5408938.118,3C,0.26,9/28/2017 0:25:4
545104.4024,5408938.118,3C,0.33,9/28/2017 0:25:34
545104.4024,5408938.118,3C,0.38,9/28/2017 0:26:4
545104.4024,5408938.118,3C,0.36,9/28/2017 0:26:34
545104.4024,5408938.118,3C,0.32,9/28/2017 0:27:4
545104.4024,5408938.118,3C,0.36,9/28/2017 0:27:34
545104.4024,5408938.118,3C,0.38,9/28/2017 0:28:4
545104.4024,5408938.118,3C,0.38,9/28/2017 0:28:34
545104.4024,5408938.118,3C,0.41,9/28/2017 0:29:4
545104.4024,5408938.118,3C,0.37,9/28/2017 0:29:34
545104.4024,5408938.118,3C,0.41,9/28/2017 0:30:4
545104.4024,5408938.118,3C,0.44,9/28/2017 0:30:34
545104.4024,5408938.118,3C,0.45,9/28/2017 0:31:4
545104.4024,5408938.118,3C,0.42,9/28/2017 0:31:34
545104.4024,5408938.118,3C,0.41,9/28/2017 0:32:4
545104.4024,5408938.118,3C,0.42,9/28/2017 0:32:34
545104.4024,5408938.118,3C,0.45,9/28/2017 0:33:4
545104.4024,5408938.118,3C,0.45,9/28/2017 0:33:34
545104.4024,5408938.118,3C,0.42,9/28/2017 0:34:4
545104.4024,5408938.118,3C,0.42,9/28/2017 0:34:34
545104.4024,5408938.118,3C,0.37,9/28/2017 0:35:4
545104.4024,5408938.118,3C,0.39,9/28/2017 0:35:34
545104.4024,5408938.118,3C,0.47,9/28/2017 0:36:4
545104.4024,5408938.118,3C,0.5,9/28/2017 0:36:34
545104.4024,5408938.118,3C,0.48,9/28/2017 0:37:4
545104.4024,5408938.118,3C,0.48,9/28/2017 0:37:34
545104.4024,5408938.118,3C,0.53,9/28/2017 0:38:4
545104.4024,5408938.118,3C,0.58,9/28/2017 0:38:34
545104.4024,5408938.118,3C,0.6,9/28/2017 0:39:4
545104.4024,5408938.118,3C,0.64,9/28/2017 0:39:34
545104.4024,5408938.118,3C,0.65,9/28/2017 0:40:4
545104.4024,5408938.118,3C,0.67,9/28/2017 0:40:34
545104.4024,5408938.118,3C,0.68,9/28/2017 0:41:4
545104.4024,5408938.118,3C,0.72,9/28/2017 0:41:34
545104.4024,5408938.118,3C,0.7,9/28/2017 0:42:4
545104.4024,5408938.118,3C,0.56,9/28/2017 0:42:34
545104.4024,5408938.118,3C,0.68,9/28/2017 0:43:4
545104.4024,5408938.118,3C,0.75,9/28/2017 0:43:34
545104.4024,5408938.118,3C,0.78,9/28/2017 0:44:4
545104.4024,5408938.118,3C,0.88,9/28/2017 0:44:34
545104.4024,5408938.118,3C,0.81,9/28/2017 0:45:4
545104.4024,5408938.118,3C,0.79,9/28/2017 0:45:34
545104.4024,5408938.118,3C,0.76,9/28/2017 0:46:4
545104.4024,5408938.118,3C,0.77,9/28/2017 0:46:34
545104.4024,5408938.118,3C,0.77,9/28/2017 0:47:4
545104.4024,5408938.118,3C,0.99,9/28/2017 0:47:34
545104.4024,5408938.118,3C,0.87,9/28/2017 0:48:4
545104.4024,5408938.118,3C,0.95,9/28/2017 0:48:34
545104.4024,5408938.118,3C,0.9,9/28/2017 0:49:4
545104.4024,5408938.118,3C,0.96,9/28/2017 0:49:34
545104.4024,5408938.118,3C,1,9/28/2017 0:50:4
545104.4024,5408938.118,3C,0.92,9/28/2017 0:50:34
545104.4024,5408938.118,3C,1.08,9/28/2017 0:51:4
545104.4024,5408938.118,3C,1.09,9/28/2017 0:51:34
545104.4024,5408938.118,3C,1.18,9/28/2017 0:52:4
545104.4024,5408938.118,3C,1.11,9/28/2017 0:52:34
545104.4024,5408938.118,3C,1.16,9/28/2017 0:53:4
545104.4024,5408938.118,3C,1.22,9/28/2017 0:53:34
545104.4024,5408938.118,3C,1.22,9/28/2017 0:54:4
545104.4024,5408938.118,3C,1.22,9/28/2017 0:54:34
545104.4024,5408938.118,3C,1.19,9/28/2017 0:55:4
545104.4024,5408938.118,3C,1.23,9/28/2017 0:55:34
545104.4024,5408938.118,3C,1.24,9/28/2017 0:56:4
545104.4024,5408938.118,3C,1.12,9/28/2017 0:56:34
545104.4024,5408938.118,3C,1.14,9/28/2017 0:57:4
545104.4024,5408938.118,3C,1.12,9/28/2017 0:57:34
545104.4024,5408938.118,3C,1,9/28/2017 0:58:4
545104.4024,5408938.118,3C,1.16,9/28/2017 0:58:34
545104.4024,5408938.118,3C,1.2,9/28/2017 0:59:4
545104.4024,5408938.118,3C,1.31,9/28/2017 0:59:34
545104.4024,5408938.118,3C,1.53,9/28/2017 1:0:4
545104.4024,5408938.118,3C,1.54,9/28/2017 1:0:34
545104.4024,5408938.118,3C,1.3,9/28/2017 1:1:4
545104.4024,5408938.118,3C,1.64,9/28/2017 1:1:34
545104.4024,5408938.118,3C,1.66,9/28/2017 1:2:4
545104.4024,5408938.118,3C,1.5,9/28/2017 1:2:34
545104.4024,5408938.118,3C,1.54,9/28/2017 1:3:4
545104.4024,5408938.118,3C,1.51,9/28/2017 1:3:34
545104.4024,5408938.118,3C,1.29,9/28/2017 1:4:4
545104.4024,5408938.118,3C,1.54,9/28/2017 1:4:34
545104.4024,5408938.118,3C,1.72,9/28/2017 1:5:4
545104.4024,5408938.118,3C,1.46,9/28/2017 1:5:34
545104.4024,5408938.118,3C,1.4,9/28/2017 1:6:4
545104.4024,5408938.118,3C,1.3,9/28/2017 1:6:34
545104.4024,5408938.118,3C,1.48,9/28/2017 1:7:4
545104.4024,5408938.118,3C,1.73,9/28/2017 1:7:34
545104.4024,5408938.118,3C,1.78,9/28/2017 1:8:4
545104.4024,5408938.118,3C,1.76,9/28/2017 1:8:34
545104.4024,5408938.118,3C,2.01,9/28/2017 1:9:4
545104.4024,5408938.118,3C,1.99,9/28/2017 1:9:34
545104.4024,5408938.118,3C,2.14,9/28/2017 1:10:4
545104.4024,5408938.118,3C,2.24,9/28/2017 1:10:34
545104.4024,5408938.118,3C,2.17,9/28/2017 1:11:4
545104.4024,5408938.118,3C,2.2,9/28/2017 1:11:34
545104.4024,5408938.118,3C,1.99,9/28/2017 1:12:4
545104.4024,5408938.118,3C,1.99,9/28/2017 1:12:34
545104.4024,5408938.118,3C,2.14,9/28/2017 1:13:4
545104.4024,5408938.118,3C,2.19,9/28/2017 1:13:34
545104.4024,5408938.118,3C,2.23,9/28/2017 1:14:4
545104.4024,5408938.118,3C,2.05,9/28/2017 1:14:34
545104.4024,5408938.118,3C,2.27,9/28/2017 1:15:4
545104.4024,5408938.118,3C,2.14,9/28/2017 1:15:34
545104.4024,5408938.118,3C,2.31,9/28/2017 1:16:4
545104.4024,5408938.118,3C,1.97,9/28/2017 1:16:34
545104.4024,5408938.118,3C,1.88,9/28/2017 1:17:4
545104.4024,5408938.118,3C,2.37,9/28/2017 1:17:34
545104.4024,5408938.118,3C,2.14,9/28/2017 1:18:4
545104.4024,5408938.118,3C,2.22,9/28/2017 1:18:34
545104.4024,5408938.118,3C,2.6,9/28/2017 1:19:4
545104.4024,5408938.118,3C,2.25,9/28/2017 1:19:34
545104.4024,5408938.118,3C,2.24,9/28/2017 1:20:4
545104.4024,5408938.118,3C,1.93,9/28/2017 1:20:34
545104.4024,5408938.118,3C,2.22,9/28/2017 1:21:4
545104.4024,5408938.118,3C,2.45,9/28/2017 1:21:34
545104.4024,5408938.118,3C,2.95,9/28/2017 1:22:4
545104.4024,5408938.118,3C,2.98,9/28/2017 1:22:34
545104.4024,5408938.118,3C,2.91,9/28/2017 1:23:4
545104.4024,5408938.118,3C,2.89,9/28/2017 1:23:34
545104.4024,5408938.118,3C,2.76,9/28/2017 1:24:4
545104.4024,5408938.118,3C,2.68,9/28/2017 1:24:34
545104.4024,5408938.118,3C,3.19,9/28/2017 1:25:4
545104.4024,5408938.118,3C,2.94,9/28/2017 1:25:34
545104.4024,5408938.118,3C,2.7,9/28/2017 1:26:4
545104.4024,5408938.118,3C,3.02,9/28/2017 1:26:34
545104.4024,5408938.118,3C,2.87,9/28/2017 1:27:4
545104.4024,5408938.118,3C,2.92,9/28/2017 1:27:34
545104.4024,5408938.118,3C,2.92,9/28/2017 1:28:4
545104.4024,5408938.118,3C,3.18,9/28/2017 1:28:34
545104.4024,5408938.118,3C,2.98,9/28/2017 1:29:4
545104.4024,5408938.118,3C,2.87,9/28/2017 1:29:34
545104.4024,5408938.118,3C,2.91,9/28/2017 1:30:4
545104.4024,5408938.118,3C,2.86,9/28/2017 1:30:34
545104.4024,5408938.118,3C,2.77,9/28/2017 1:31:4
545104.4024,5408938.118,3C,3.38,9/28/2017 1:31:34
545104.4024,5408938.118,3C,3.07,9/28/2017 1:32:4
545104.4024,5408938.118,3C,3.71,9/28/2017 1:32:34
545104.4024,5408938.118,3C,3.71,9/28/2017 1:33:4
545104.4024,5408938.118,3C,3.61,9/28/2017 1:33:34
545104.4024,5408938.118,3C,3.49,9/28/2017 1:34:4
545104.4024,5408938.118,3C,3.65,9/28/2017 1:34:34
545104.4024,5408938.118,3C,3.47,9/28/2017 1:35:4
545104.4024,5408938.118,3C,3.33,9/28/2017 1:35:34
545104.4024,5408938.118,3C,3.16,9/28/2017 1:36:4
545104.4024,5408938.118,3C,3.15,9/28/2017 1:36:34
545104.4024,5408938.118,3C,3.18,9/28/2017 1:37:4
545104.4024,5408938.118,3C,3.62,9/28/2017 1:37:34
545104.4024,5408938.118,3C,3.34,9/28/2017 1:38:4
545104.4024,5408938.118,3C,3.91,9/28/2017 1:38:34
545104.4024,5408938.118,3C,3.8,9/28/2017 1:39:4
545104.4024,5408938.118,3C,3.9,9/28/2017 1:39:34
545104.4024,5408938.118,3C,3.91,9/28/2017 1:40:4
545104.4024,5408938.118,3C,4.21,9/28/2017 1:40:34
545104.4024,5408938.118,3C,4.04,9/28/2017 1:41:4
545104.4024,5408938.118,3C,4.02,9/28/2017 1:41:34
545104.4024,5408938.118,3C,3.99,9/28/2017 1:42:4
545104.4024,5408938.118,3C,4.23,9/28/2017 1:42:34
545104.4024,5408938.118,3C,4.25,9/28/2017 1:43:4
545104.4024,5408938.118,3C,4.41,9/28/2017 1:43:34
545104.4024,5408938.118,3C,4.4,9/28/2017 1:44:4
545104.4024,5408938.118,3C,4.31,9/28/2017 1:44:34
545104.4024,5408938.118,3C,4.16,9/28/2017 1:45:4
545104.4024,5408938.118,3C,4.08,9/28/2017 1:45:34
545104.4024,5408938.118,3C,4.02,9/28/2017 1:46:4
545104.4024,5408938.118,3C,3.95,9/28/2017 1:46:34
545104.4024,5408938.118,3C,4.46,9/28/2017 1:47:4
545104.4024,5408938.118,3C,4.28,9/28/2017 1:47:34
545104.4024,5408938.118,3C,4.64,9/28/2017 1:48:4
545104.4024,5408938.118,3C,4.9,9/28/2017 1:48:34
545104.4024,5408938.118,3C,4.62,9/28/2017 1:49:4
545104.4024,5408938.118,3C,4.56,9/28/2017 1:49:34
545104.4024,5408938.118,3C,4.51,9/28/2017 1:50:4
545104.4024,5408938.118,3C,4.58,9/28/2017 1:50:34
545104.4024,5408938.118,3C,4.46,9/28/2017 1:51:4
545104.4024,5408938.118,3C,4.36,9/28/2017 1:51:34
545104.4024,5408938.118,3C,4.37,9/28/2017 1:52:4
545104.4024,5408938.118,3C,4.66,9/28/2017 1:52:34
545104.4024,5408938.118,3C,4.8,9/28/2017 1:53:4
545104.4024,5408938.118,3C,4.98,9/28/2017 1:53:34
545104.4024,5408938.118,3C,4.59,9/28/2017 1:54:4
545104.4024,5408938.118,3C,5.1,9/28/2017 1:54:34
545104.4024,5408938.118,3C,5.11,9/28/2017 1:55:4
545104.4024,5408938.118,3C,5.06,9/28/2017 1:55:34
545104.4024,5408938.118,3C,4.9,9/28/2017 1:56:4
545104.4024,5408938.118,3C,4.86,9/28/2017 1:56:34
545104.4024,5408938.118,3C,4.76,9/28/2017 1:57:4
545104.4024,5408938.118,3C,5.21,9/28/2017 1:57:34
545104.4024,5408938.118,3C,4.8,9/28/2017 1:58:4
545104.4024,5408938.118,3C,5.39,9/28/2017 1:58:34
545104.4024,5408938.118,3C,5.26,9/28/2017 1:59:4
545104.4024,5408938.118,3C,5.29,9/28/2017 1:59:34
545104.4024,5408938.118,3C,5.17,9/28/2017 2:0:4
545104.4024,5408938.118,3C,5.17,9/28/2017 2:0:34
545104.4024,5408938.118,3C,5.41,9/28/2017 2:1:4
545104.4024,5408938.118,3C,5.36,9/28/2017 2:1:34
545104.4024,5408938.118,3C,5.29,9/28/2017 2:2:4
545104.4024,5408938.118,3C,5.66,9/28/2017 2:2:34
545104.4024,5408938.118,3C,5.82,9/28/2017 2:3:4
545104.4024,5408938.118,3C,5.74,9/28/2017 2:3:34
545104.4024,5408938.118,3C,5.62,9/28/2017 2:4:4
545104.4024,5408938.118,3C,5.72,9/28/2017 2:4:34
545104.4024,5408938.118,3C,5.74,9/28/2017 2:5:4
545104.4024,5408938.118,3C,5.69,9/28/2017 2:5:34
545104.4024,5408938.118,3C,5.93,9/28/2017 2:6:4
545104.4024,5408938.118,3C,5.78,9/28/2017 2:6:34
545104.4024,5408938.118,3C,5.67,9/28/2017 2:7:4
545104.4024,5408938.118,3C,5.8,9/28/2017 2:7:34
545104.4024,5408938.118,3C,5.65,9/28/2017 2:8:4
545104.4024,5408938.118,3C,5.53,9/28/2017 2:8:34
545104.4024,5408938.118,3C,5.62,9/28/2017 2:9:4
545104.4024,5408938.118,3C,5.66,9/28/2017 2:9:34
545104.4024,5408938.118,3C,5.86,9/28/2017 2:10:4
545104.4024,5408938.118,3C,5.73,9/28/2017 2:10:34
545104.4024,5408938.118,3C,6.07,9/28/2017 2:11:4
545104.4024,5408938.118,3C,6.11,9/28/2017 2:11:34
545104.4024,5408938.118,3C,6.07,9/28/2017 2:12:4
545104.4024,5408938.118,3C,6.29,9/28/2017 2:12:34
545104.4024,5408938.118,3C,6.38,9/28/2017 2:13:4
545104.4024,5408938.118,3C,6.21,9/28/2017 2:13:34
545104.4024,5408938.118,3C,5.97,9/28/2017 2:14:4
545104.4024,5408938.118,3C,6.3,9/28/2017 2:14:34
545104.4024,5408938.118,3C,6.49,9/28/2017 2:15:4
545104.4024,5408938.118,3C,6.37,9/28/2017 2:15:34
545104.4024,5408938.118,3C,6.27,9/28/2017 2:16:4
545104.4024,5408938.118,3C,6.16,9/28/2017 2:16:34
545104.4024,5408938.118,3C,6.4,9/28/2017 2:17:4
545104.4024,5408938.118,3C,6.39,9/28/2017 2:17:34
545104.4024,5408938.118,3C,6.25,9/28/2017 2:18:4
545104.4024,5408938.118,3C,6.28,9/28/2017 2:18:34
545104.4024,5408938.118,3C,6.42,9/28/2017 2:19:4
545104.4024,5408938.118,3C,6.26,9/28/2017 2:19:34
545104.4024,5408938.118,3C,6.41,9/28/2017 2:20:4
545104.4024,5408938.118,3C,6.38,9/28/2017 2:20:34
545104.4024,5408938.118,3C,6.3,9/28/2017 2:21:4
545104.4024,5408938.118,3C,6.72,9/28/2017 2:21:34
545104.4024,5408938.118,3C,6.78,9/28/2017 2:22:4
545104.4024,5408938.118,3C,6.43,9/28/2017 2:22:34
545104.4024,5408938.118,3C,6.19,9/28/2017 2:23:4
545104.4024,5408938.118,3C,6.64,9/28/2017 2:23:34
545104.4024,5408938.118,3C,6.66,9/28/2017 2:24:4
545104.4024,5408938.118,3C,6.56,9/28/2017 2:24:34
545104.4024,5408938.118,3C,6.63,9/28/2017 2:25:4
545104.4024,5408938.118,3C,6.44,9/28/2017 2:25:34
545104.4024,5408938.118,3C,6.5,9/28/2017 2:26:4
545104.4024,5408938.118,3C,6.78,9/28/2017 2:26:34
545104.4024,5408938.118,3C,6.58,9/28/2017 2:27:4
545104.4024,5408938.118,3C,6.52,9/28/2017 2:27:34
545104.4024,5408938.118,3C,6.24,9/28/2017 2:28:4
545104.4024,5408938.118,3C,6.54,9/28/2017 2:28:34
545104.4024,5408938.118,3C,6.52,9/28/2017 2:29:4
545104.4024,5408938.118,3C,6.66,9/28/2017 2:29:34
545104.4024,5408938.118,3C,6.57,9/28/2017 2:30:4
545104.4024,5408938.118,3C,6.49,9/28/2017 2:30:34
545104.4024,5408938.118,3C,6.69,9/28/2017 2:31:4
545104.4024,5408938.118,3C,6.9,9/28/2017 2:31:34
545104.4024,5408938.118,3C,6.77,9/28/2017 2:32:4
545104.4024,5408938.118,3C,6.79,9/28/2017 2:32:34
545104.4024,5408938.118,3C,6.69,9/28/2017 2:33:4
545104.4024,5408938.118,3C,6.59,9/28/2017 2:33:34
545104.4024,5408938.118,3C,7.03,9/28/2017 2:34:4
545104.4024,5408938.118,3C,6.92,9/28/2017 2:34:34
545104.4024,5408938.118,3C,6.59,9/28/2017 2:35:4
545104.4024,5408938.118,3C,7.03,9/28/2017 2:35:34
545104.4024,5408938.118,3C,6.82,9/28/2017 2:36:4
545104.4024,5408938.118,3C,6.69,9/28/2017 2:36:34
545104.4024,5408938.118,3C,6.38,9/28/2017 2:37:4
545104.4024,5408938.118,3C,6.62,9/28/2017 2:37:34
545104.4024,5408938.118,3C,6.89,9/28/2017 2:38:4
545104.4024,5408938.118,3C,6.78,9/28/2017 2:38:34
545104.4024,5408938.118,3C,7.01,9/28/2017 2:39:4
545104.4024,5408938.118,3C,6.87,9/28/2017 2:39:34
545104.4024,5408938.118,3C,6.93,9/28/2017 2:40:4
545104.4024,5408938.118,3C,6.87,9/28/2017 2:40:34
545104.4024,5408938.118,3C,6.75,9/28/2017 2:41:4
545104.4024,5408938.118,3C,6.67,9/28/2017 2:41:34
545104.4024,5408938.118,3C,6.44,9/28/2017 2:42:4
545104.4024,5408938.118,3C,7.02,9/28/2017 2:42:34
545104.4024,5408938.118,3C,7.03,9/28/2017 2:43:4
545104.4024,5408938.118,3C,6.82,9/28/2017 2:43:34
545104.4024,5408938.118,3C,6.64,9/28/2017 2:44:4
545104.4024,5408938.118,3C,7,9/28/2017 2:44:34
545104.4024,5408938.118,3C,6.9,9/28/2017 2:45:4
545104.4024,5408938.118,3C,6.83,9/28/2017 2:45:34
545104.4024,5408938.118,3C,6.59,9/28/2017 2:46:4
545104.4024,5408938.118,3C,7.03,9/28/2017 2:46:34
545104.4024,5408938.118,3C,6.52,9/28/2017 2:47:4
545104.4024,5408938.118,3C,6.48,9/28/2017 2:47:34
545104.4024,5408938.118,3C,6.89,9/28/2017 2:48:4
545104.4024,5408938.118,3C,6.78,9/28/2017 2:48:34
545104.4024,5408938.118,3C,6.8,9/28/2017 2:49:4
545104.4024,5408938.118,3C,6.88,9/28/2017 2:49:34
545104.4024,5408938.118,3C,6.77,9/28/2017 2:50:4
545104.4024,5408938.118,3C,6.97,9/28/2017 2:50:34
545104.4024,5408938.118,3C,6.96,9/28/2017 2:51:4
545104.4024,5408938.118,3C,6.96,9/28/2017 2:51:34
545104.4024,5408938.118,3C,6.93,9/28/2017 2:52:4
545104.4024,5408938.118,3C,6.82,9/28/2017 2:52:34
545104.4024,5408938.118,3C,6.69,9/28/2017 2:53:4
545104.4024,5408938.118,3C,6.83,9/28/2017 2:53:34
545104.4024,5408938.118,3C,6.45,9/28/2017 2:54:4
545104.4024,5408938.118,3C,6.34,9/28/2017 2:54:34
545104.4024,5408938.118,3C,6.12,9/28/2017 2:55:4
545104.4024,5408938.118,3C,6.21,9/28/2017 2:55:34
545104.4024,5408938.118,3C,6.95,9/28/2017 2:56:4
545104.4024,5408938.118,3C,6.45,9/28/2017 2:56:34
545104.4024,5408938.118,3C,6.66,9/28/2017 2:57:4
545104.4024,5408938.118,3C,6.76,9/28/2017 2:57:34
545104.4024,5408938.118,3C,6.88,9/28/2017 2:58:4
545104.4024,5408938.118,3C,6.97,9/28/2017 2:58:34
545104.4024,5408938.118,3C,6.92,9/28/2017 2:59:4
545104.4024,5408938.118,3C,6.89,9/28/2017 2:59:34
545104.4024,5408938.118,3C,6.89,9/28/2017 3:0:4
545104.4024,5408938.118,3C,6.9,9/28/2017 3:0:34
545104.4024,5408938.118,3C,6.92,9/28/2017 3:1:4
545104.4024,5408938.118,3C,6.88,9/28/2017 3:1:34
545104.4024,5408938.118,3C,6.75,9/28/2017 3:2:4
545104.4024,5408938.118,3C,6.86,9/28/2017 3:2:34
545104.4024,5408938.118,3C,6.77,9/28/2017 3:3:4
545104.4024,5408938.118,3C,6.73,9/28/2017 3:3:34
545104.4024,5408938.118,3C,6.8,9/28/2017 3:4:4
545104.4024,5408938.118,3C,6.88,9/28/2017 3:4:34
545104.4024,5408938.118,3C,6.67,9/28/2017 3:5:4
545104.4024,5408938.118,3C,6.72,9/28/2017 3:5:34
545104.4024,5408938.118,3C,6.85,9/28/2017 3:6:4
545104.4024,5408938.118,3C,6.84,9/28/2017 3:6:34
545104.4024,5408938.118,3C,6.79,9/28/2017 3:7:4
545104.4024,5408938.118,3C,6.62,9/28/2017 3:7:34
545104.4024,5408938.118,3C,6.49,9/28/2017 3:8:4
545104.4024,5408938.118,3C,6.53,9/28/2017 3:8:34
545104.4024,5408938.118,3C,6.62,9/28/2017 3:9:4
545104.4024,5408938.118,3C,6.68,9/28/2017 3:9:34
545104.4024,5408938.118,3C,6.75,9/28/2017 3:10:4
545104.4024,5408938.118,3C,6.78,9/28/2017 3:10:34
545104.4024,5408938.118,3C,6.76,9/28/2017 3:11:4
545104.4024,5408938.118,3C,6.73,9/28/2017 3:11:34
545104.4024,5408938.118,3C,6.72,9/28/2017 3:12:4
545104.4024,5408938.118,3C,6.71,9/28/2017 3:12:34
545104.4024,5408938.118,3C,6.68,9/28/2017 3:13:4
545104.4024,5408938.118,3C,6.71,9/28/2017 3:13:34
545104.4024,5408938.118,3C,6.73,9/28/2017 3:14:4
545104.4024,5408938.118,3C,6.66,9/28/2017 3:14:34
545104.4024,5408938.118,3C,6.63,9/28/2017 3:15:4
545104.4024,5408938.118,3C,6.63,9/28/2017 3:15:34
545104.4024,5408938.118,3C,6.63,9/28/2017 3:16:4
545104.4024,5408938.118,3C,6.64,9/28/2017 3:16:34
545104.4024,5408938.118,3C,6.65,9/28/2017 3:17:4
545104.4024,5408938.118,3C,6.61,9/28/2017 3:17:34
545104.4024,5408938.118,3C,6.59,9/28/2017 3:18:4
545104.4024,5408938.118,3C,6.55,9/28/2017 3:18:34
545104.4024,5408938.118,3C,6.49,9/28/2017 3:19:4
545104.4024,5408938.118,3C,6.55,9/28/2017 3:19:34
545104.4024,5408938.118,3C,6.49,9/28/2017 3:20:4
545104.4024,5408938.118,3C,6.42,9/28/2017 3:20:34
545104.4024,5408938.118,3C,6.28,9/28/2017 3:21:4
545104.4024,5408938.118,3C,6.44,9/28/2017 3:21:34
545104.4024,5408938.118,3C,6.46,9/28/2017 3:22:4
545104.4024,5408938.118,3C,6.46,9/28/2017 3:22:34
545104.4024,5408938.118,3C,6.44,9/28/2017 3:23:4
545104.4024,5408938.118,3C,6.31,9/28/2017 3:23:34
545104.4024,5408938.118,3C,6.35,9/28/2017 3:24:4
545104.4024,5408938.118,3C,6.39,9/28/2017 3:24:34
545104.4024,5408938.118,3C,6.38,9/28/2017 3:25:4
545104.4024,5408938.118,3C,6.38,9/28/2017 3:25:34
545104.4024,5408938.118,3C,6.33,9/28/2017 3:26:4
545104.4024,5408938.118,3C,6.34,9/28/2017 3:26:34
545104.4024,5408938.118,3C,6.32,9/28/2017 3:27:4
545104.4024,5408938.118,3C,6.31,9/28/2017 3:27:34
545104.4024,5408938.118,3C,6.32,9/28/2017 3:28:4
545104.4024,5408938.118,3C,6.26,9/28/2017 3:28:34
545104.4024,5408938.118,3C,6.25,9/28/2017 3:29:4
545104.4024,5408938.118,3C,6.3,9/28/2017 3:29:34
545104.4024,5408938.118,3C,6.29,9/28/2017 3:30:4
545104.4024,5408938.118,3C,6.26,9/28/2017 3:30:34
545104.4024,5408938.118,3C,6.26,9/28/2017 3:31:4
545104.4024,5408938.118,3C,6.23,9/28/2017 3:31:34
545104.4024,5408938.118,3C,6.28,9/28/2017 3:32:4
545104.4024,5408938.118,3C,6.23,9/28/2017 3:32:34
545104.4024,5408938.118,3C,6.13,9/28/2017 3:33:4
545104.4024,5408938.118,3C,6.17,9/28/2017 3:33:34
545104.4024,5408938.118,3C,6.14,9/28/2017 3:34:4
545104.4024,5408938.118,3C,6.11,9/28/2017 3:34:34
545104.4024,5408938.118,3C,6.07,9/28/2017 3:35:4
545104.4024,5408938.118,3C,6.07,9/28/2017 3:35:34
545104.4024,5408938.118,3C,6.08,9/28/2017 3:36:4
545104.4024,5408938.118,3C,6.06,9/28/2017 3:36:34
545104.4024,5408938.118,3C,6.01,9/28/2017 3:37:4
545104.4024,5408938.118,3C,6.04,9/28/2017 3:37:34
545104.4024,5408938.118,3C,6.03,9/28/2017 3:38:4
545104.4024,5408938.118,3C,6.03,9/28/2017 3:38:34
545104.4024,5408938.118,3C,6,9/28/2017 3:39:4
545104.4024,5408938.118,3C,5.96,9/28/2017 3:39:34
545104.4024,5408938.118,3C,5.88,9/28/2017 3:40:4
545104.4024,5408938.118,3C,5.91,9/28/2017 3:40:34
545104.4024,5408938.118,3C,5.89,9/28/2017 3:41:4
545104.4024,5408938.118,3C,5.9,9/28/2017 3:41:34
545104.4024,5408938.118,3C,5.85,9/28/2017 3:42:4
