date,time,transect_ID,bank_side,easting_m,northing_m,distdnst_m,hrs_pst_rel,rwt_ppb,turb_ntu
8/26/2021,08:25:30,1,LB,581546.41,4185261.48,1485,17.31,0.36,2.03
8/26/2021,08:26:00,1,LB,581546.41,4185261.48,1485,17.32,0.32,1.77
8/26/2021,08:26:30,1,LB,581546.41,4185261.48,1485,17.32,0.34,1.94
8/26/2021,08:27:00,1,LB,581546.41,4185261.48,1485,17.33,0.32,2.01
8/26/2021,08:27:30,1,LB,581546.41,4185261.48,1485,17.34,0.33,2.47
8/26/2021,08:28:00,1,LB,581546.41,4185261.48,1485,17.35,0.32,1.8
8/26/2021,08:28:30,1,LB,581546.41,4185261.48,1485,17.36,0.31,1.93
8/26/2021,08:29:00,1,LB,581546.41,4185261.48,1485,17.37,0.33,1.79
8/26/2021,08:29:30,1,LB,581546.41,4185261.48,1485,17.37,0.33,2.58
8/26/2021,08:30:00,1,LB,581546.41,4185261.48,1485,17.38,0.33,1.84
8/26/2021,08:30:30,1,LB,581546.41,4185261.48,1485,17.39,0.32,2.43
8/26/2021,08:31:00,1,LB,581546.41,4185261.48,1485,17.4,0.34,2.08
8/26/2021,08:31:30,1,LB,581546.41,4185261.48,1485,17.41,0.33,2.71
8/26/2021,08:32:00,1,LB,581546.41,4185261.48,1485,17.42,0.33,2.19
8/26/2021,08:32:30,1,LB,581546.41,4185261.48,1485,17.43,0.33,2.22
8/26/2021,08:33:00,1,LB,581546.41,4185261.48,1485,17.43,0.33,2.04
8/26/2021,08:33:30,1,LB,581546.41,4185261.48,1485,17.44,0.34,1.95
8/26/2021,08:34:00,1,LB,581546.41,4185261.48,1485,17.45,0.32,1.89
8/26/2021,08:34:30,1,LB,581546.41,4185261.48,1485,17.46,0.3,3.06
8/26/2021,08:35:00,1,LB,581546.41,4185261.48,1485,17.47,0.31,1.71
8/26/2021,08:35:30,1,LB,581546.41,4185261.48,1485,17.48,0.32,2.23
8/26/2021,08:36:00,1,LB,581546.41,4185261.48,1485,17.48,0.33,1.78
8/26/2021,08:36:30,1,LB,581546.41,4185261.48,1485,17.49,0.31,2.07
8/26/2021,08:37:00,1,LB,581546.41,4185261.48,1485,17.5,0.33,2.23
8/26/2021,08:37:30,1,LB,581546.41,4185261.48,1485,17.51,0.32,1.83
8/26/2021,08:38:00,1,LB,581546.41,4185261.48,1485,17.52,0.32,1.87
8/26/2021,08:38:30,1,LB,581546.41,4185261.48,1485,17.53,0.31,1.95
8/26/2021,08:39:00,1,LB,581546.41,4185261.48,1485,17.53,0.31,2.07
8/26/2021,08:39:30,1,LB,581546.41,4185261.48,1485,17.54,0.31,1.93
8/26/2021,08:40:00,1,LB,581546.41,4185261.48,1485,17.55,0.31,1.95
8/26/2021,08:40:30,1,LB,581546.41,4185261.48,1485,17.56,0.33,1.99
8/26/2021,08:41:00,1,LB,581546.41,4185261.48,1485,17.57,0.31,1.61
8/26/2021,08:41:30,1,LB,581546.41,4185261.48,1485,17.58,0.33,1.92
8/26/2021,08:42:00,1,LB,581546.41,4185261.48,1485,17.58,0.32,1.79
8/26/2021,08:42:30,1,LB,581546.41,4185261.48,1485,17.59,0.31,1.76
8/26/2021,08:43:00,1,LB,581546.41,4185261.48,1485,17.6,0.31,1.85
8/26/2021,08:43:30,1,LB,581546.41,4185261.48,1485,17.61,0.33,1.89
8/26/2021,08:44:00,1,LB,581546.41,4185261.48,1485,17.62,0.33,1.86
8/26/2021,08:44:30,1,LB,581546.41,4185261.48,1485,17.63,0.31,2.09
8/26/2021,08:45:00,1,LB,581546.41,4185261.48,1485,17.63,0.31,1.73
8/26/2021,08:45:30,1,LB,581546.41,4185261.48,1485,17.64,0.32,1.72
8/26/2021,08:46:00,1,LB,581546.41,4185261.48,1485,17.65,0.33,2.26
8/26/2021,08:46:30,1,LB,581546.41,4185261.48,1485,17.66,0.37,2.21
8/26/2021,08:47:00,1,LB,581546.41,4185261.48,1485,17.67,0.28,1.71
8/26/2021,08:47:30,1,LB,581546.41,4185261.48,1485,17.67,0.34,1.93
8/26/2021,08:48:00,1,LB,581546.41,4185261.48,1485,17.68,0.32,1.89
8/26/2021,08:48:30,1,LB,581546.41,4185261.48,1485,17.69,0.32,1.82
8/26/2021,08:49:00,1,LB,581546.41,4185261.48,1485,17.7,0.32,1.79
8/26/2021,08:49:30,1,LB,581546.41,4185261.48,1485,17.71,0.3,2.1
8/26/2021,08:50:00,1,LB,581546.41,4185261.48,1485,17.72,0.31,1.98
8/26/2021,08:50:30,1,LB,581546.41,4185261.48,1485,17.72,0.32,1.92
8/26/2021,08:51:00,1,LB,581546.41,4185261.48,1485,17.73,0.31,1.59
8/26/2021,08:51:30,1,LB,581546.41,4185261.48,1485,17.74,0.31,1.97
8/26/2021,08:52:00,1,LB,581546.41,4185261.48,1485,17.75,0.32,1.74
8/26/2021,08:52:30,1,LB,581546.41,4185261.48,1485,17.76,0.3,1.8
8/26/2021,08:53:00,1,LB,581546.41,4185261.48,1485,17.77,0.3,1.68
8/26/2021,08:53:30,1,LB,581546.41,4185261.48,1485,17.77,0.32,1.74
8/26/2021,08:54:00,1,LB,581546.41,4185261.48,1485,17.78,0.33,1.67
8/26/2021,08:54:30,1,LB,581546.41,4185261.48,1485,17.79,0.29,1.73
8/26/2021,08:55:00,1,LB,581546.41,4185261.48,1485,17.8,0.32,1.72
8/26/2021,08:55:30,1,LB,581546.41,4185261.48,1485,17.81,0.29,1.63
8/26/2021,08:56:00,1,LB,581546.41,4185261.48,1485,17.82,0.28,1.82
8/26/2021,08:56:30,1,LB,581546.41,4185261.48,1485,17.82,0.28,1.96
8/26/2021,08:57:00,1,LB,581546.41,4185261.48,1485,17.83,0.31,1.94
8/26/2021,08:57:30,1,LB,581546.41,4185261.48,1485,17.84,0.29,1.69
8/26/2021,08:58:00,1,LB,581546.41,4185261.48,1485,17.85,0.29,1.82
8/26/2021,08:58:30,1,LB,581546.41,4185261.48,1485,17.86,0.32,2.14
8/26/2021,08:59:00,1,LB,581546.41,4185261.48,1485,17.87,0.33,3.23
8/26/2021,08:59:30,1,LB,581546.41,4185261.48,1485,17.87,0.32,1.8
8/26/2021,09:00:00,1,LB,581546.41,4185261.48,1485,17.88,0.3,1.76
8/26/2021,09:00:30,1,LB,581546.41,4185261.48,1485,17.89,0.61,1.75
8/26/2021,09:01:00,1,LB,581546.41,4185261.48,1485,17.9,0.3,1.79
8/26/2021,09:01:30,1,LB,581546.41,4185261.48,1485,17.91,0.29,2.46
8/26/2021,09:02:00,1,LB,581546.41,4185261.48,1485,17.92,0.33,1.95
8/26/2021,09:02:30,1,LB,581546.41,4185261.48,1485,17.92,0.28,1.93
8/26/2021,09:03:00,1,LB,581546.41,4185261.48,1485,17.93,0.32,1.94
8/26/2021,09:03:30,1,LB,581546.41,4185261.48,1485,17.94,0.28,2
8/26/2021,09:04:00,1,LB,581546.41,4185261.48,1485,17.95,0.31,2.21
8/26/2021,09:04:30,1,LB,581546.41,4185261.48,1485,17.96,0.31,1.64
8/26/2021,09:05:00,1,LB,581546.41,4185261.48,1485,17.97,0.32,1.88
8/26/2021,09:05:30,1,LB,581546.41,4185261.48,1485,17.97,0.32,1.67
8/26/2021,09:06:00,1,LB,581546.41,4185261.48,1485,17.98,0.34,1.66
8/26/2021,09:06:30,1,LB,581546.41,4185261.48,1485,17.99,0.31,1.78
8/26/2021,09:07:00,1,LB,581546.41,4185261.48,1485,18,0.33,1.96
8/26/2021,09:07:30,1,LB,581546.41,4185261.48,1485,18.01,0.31,1.69
8/26/2021,09:08:00,1,LB,581546.41,4185261.48,1485,18.02,0.3,1.73
8/26/2021,09:08:30,1,LB,581546.41,4185261.48,1485,18.02,0.32,1.82
8/26/2021,09:09:00,1,LB,581546.41,4185261.48,1485,18.03,0.33,1.88
8/26/2021,09:09:30,1,LB,581546.41,4185261.48,1485,18.04,0.31,1.79
8/26/2021,09:10:00,1,LB,581546.41,4185261.48,1485,18.05,0.3,1.63
8/26/2021,09:10:30,1,LB,581546.41,4185261.48,1485,18.06,0.32,2.7
8/26/2021,09:11:00,1,LB,581546.41,4185261.48,1485,18.07,0.3,1.7
8/26/2021,09:11:30,1,LB,581546.41,4185261.48,1485,18.07,0.3,2.03
8/26/2021,09:12:00,1,LB,581546.41,4185261.48,1485,18.08,0.28,1.87
8/26/2021,09:12:30,1,LB,581546.41,4185261.48,1485,18.09,0.32,1.96
8/26/2021,09:13:00,1,LB,581546.41,4185261.48,1485,18.1,0.28,1.68
8/26/2021,09:13:30,1,LB,581546.41,4185261.48,1485,18.11,0.31,1.64
8/26/2021,09:14:00,1,LB,581546.41,4185261.48,1485,18.12,0.29,1.73
8/26/2021,09:14:30,1,LB,581546.41,4185261.48,1485,18.12,0.31,1.57
8/26/2021,09:15:00,1,LB,581546.41,4185261.48,1485,18.13,0.36,1.7
8/26/2021,09:15:30,1,LB,581546.41,4185261.48,1485,18.14,0.31,1.79
8/26/2021,09:16:00,1,LB,581546.41,4185261.48,1485,18.15,0.29,1.79
8/26/2021,09:16:30,1,LB,581546.41,4185261.48,1485,18.16,0.3,2.11
8/26/2021,09:17:00,1,LB,581546.41,4185261.48,1485,18.17,0.31,4.31
8/26/2021,09:17:30,1,LB,581546.41,4185261.48,1485,18.18,0.28,1.87
8/26/2021,09:18:00,1,LB,581546.41,4185261.48,1485,18.18,0.32,1.87
8/26/2021,09:18:30,1,LB,581546.41,4185261.48,1485,18.19,0.3,2.16
8/26/2021,09:19:00,1,LB,581546.41,4185261.48,1485,18.2,0.3,1.72
8/26/2021,09:19:30,1,LB,581546.41,4185261.48,1485,18.21,0.32,1.83
8/26/2021,09:20:00,1,LB,581546.41,4185261.48,1485,18.22,0.31,1.96
8/26/2021,09:20:30,1,LB,581546.41,4185261.48,1485,18.23,0.3,1.78
8/26/2021,09:21:00,1,LB,581546.41,4185261.48,1485,18.23,0.27,1.55
8/26/2021,09:21:30,1,LB,581546.41,4185261.48,1485,18.24,0.3,1.63
8/26/2021,09:22:00,1,LB,581546.41,4185261.48,1485,18.25,0.29,1.89
8/26/2021,09:22:30,1,LB,581546.41,4185261.48,1485,18.26,0.31,1.56
8/26/2021,09:23:00,1,LB,581546.41,4185261.48,1485,18.27,0.28,1.58
8/26/2021,09:23:30,1,LB,581546.41,4185261.48,1485,18.28,0.3,1.72
8/26/2021,09:24:00,1,LB,581546.41,4185261.48,1485,18.28,0.3,1.75
8/26/2021,09:24:30,1,LB,581546.41,4185261.48,1485,18.29,0.29,1.87
8/26/2021,09:25:00,1,LB,581546.41,4185261.48,1485,18.3,0.28,1.75
8/26/2021,09:25:30,1,LB,581546.41,4185261.48,1485,18.31,0.28,1.47
8/26/2021,09:26:00,1,LB,581546.41,4185261.48,1485,18.32,0.3,1.96
8/26/2021,09:26:30,1,LB,581546.41,4185261.48,1485,18.33,0.29,1.79
8/26/2021,09:27:00,1,LB,581546.41,4185261.48,1485,18.33,0.27,1.66
8/26/2021,09:27:30,1,LB,581546.41,4185261.48,1485,18.34,0.29,2.23
8/26/2021,09:28:00,1,LB,581546.41,4185261.48,1485,18.35,0.28,2.06
8/26/2021,09:28:30,1,LB,581546.41,4185261.48,1485,18.36,0.28,1.67
8/26/2021,09:29:00,1,LB,581546.41,4185261.48,1485,18.37,0.3,1.96
8/26/2021,09:29:30,1,LB,581546.41,4185261.48,1485,18.38,0.3,1.97
8/26/2021,09:30:00,1,LB,581546.41,4185261.48,1485,18.38,0.31,1.65
8/26/2021,09:30:30,1,LB,581546.41,4185261.48,1485,18.39,0.29,1.85
8/26/2021,09:31:00,1,LB,581546.41,4185261.48,1485,18.4,0.3,1.77
8/26/2021,09:31:30,1,LB,581546.41,4185261.48,1485,18.41,0.29,1.73
8/26/2021,09:32:00,1,LB,581546.41,4185261.48,1485,18.42,0.27,1.74
8/26/2021,09:32:30,1,LB,581546.41,4185261.48,1485,18.42,0.31,2.21
8/26/2021,09:33:00,1,LB,581546.41,4185261.48,1485,18.43,0.3,2.28
8/26/2021,09:33:30,1,LB,581546.41,4185261.48,1485,18.44,0.26,1.8
8/26/2021,09:34:00,1,LB,581546.41,4185261.48,1485,18.45,0.31,1.66
8/26/2021,09:34:30,1,LB,581546.41,4185261.48,1485,18.46,0.3,1.76
8/26/2021,09:35:00,1,LB,581546.41,4185261.48,1485,18.47,0.29,2.14
8/26/2021,09:35:30,1,LB,581546.41,4185261.48,1485,18.47,0.3,1.82
8/26/2021,09:36:00,1,LB,581546.41,4185261.48,1485,18.48,0.3,1.52
8/26/2021,09:36:30,1,LB,581546.41,4185261.48,1485,18.49,0.26,1.6
8/26/2021,09:37:00,1,LB,581546.41,4185261.48,1485,18.5,0.3,1.51
8/26/2021,09:37:30,1,LB,581546.41,4185261.48,1485,18.51,0.28,1.62
8/26/2021,09:38:00,1,LB,581546.41,4185261.48,1485,18.52,0.31,2.48
8/26/2021,09:38:30,1,LB,581546.41,4185261.48,1485,18.52,0.27,1.8
8/26/2021,09:39:00,1,LB,581546.41,4185261.48,1485,18.53,0.28,1.86
8/26/2021,09:39:30,1,LB,581546.41,4185261.48,1485,18.54,0.31,1.84
8/26/2021,09:40:00,1,LB,581546.41,4185261.48,1485,18.55,0.34,1.66
8/26/2021,09:40:30,1,LB,581546.41,4185261.48,1485,18.56,0.28,2.09
8/26/2021,09:41:00,1,LB,581546.41,4185261.48,1485,18.57,0.28,1.7
8/26/2021,09:41:30,1,LB,581546.41,4185261.48,1485,18.57,0.27,1.57
8/26/2021,09:42:00,1,LB,581546.41,4185261.48,1485,18.58,0.3,1.67
8/26/2021,09:42:30,1,LB,581546.41,4185261.48,1485,18.59,0.3,1.6
8/26/2021,09:43:00,1,LB,581546.41,4185261.48,1485,18.6,0.3,1.92
8/26/2021,09:43:30,1,LB,581546.41,4185261.48,1485,18.61,0.27,1.67
8/26/2021,09:44:00,1,LB,581546.41,4185261.48,1485,18.62,0.31,1.9
8/26/2021,09:44:30,1,LB,581546.41,4185261.48,1485,18.62,0.27,1.62
8/26/2021,09:45:00,1,LB,581546.41,4185261.48,1485,18.63,0.29,1.47
8/26/2021,09:45:30,1,LB,581546.41,4185261.48,1485,18.64,0.28,1.54
8/26/2021,09:46:00,1,LB,581546.41,4185261.48,1485,18.65,0.29,1.18
8/26/2021,09:46:30,1,LB,581546.41,4185261.48,1485,18.66,0.29,1.91
8/26/2021,09:47:00,1,LB,581546.41,4185261.48,1485,18.67,0.28,2.64
8/26/2021,09:47:30,1,LB,581546.41,4185261.48,1485,18.67,0.3,2.27
8/26/2021,09:48:00,1,LB,581546.41,4185261.48,1485,18.68,0.39,1.98
8/26/2021,09:48:30,1,LB,581546.41,4185261.48,1485,18.69,0.29,2.14
8/26/2021,09:49:00,1,LB,581546.41,4185261.48,1485,18.7,0.3,0.93
8/26/2021,09:49:30,1,LB,581546.41,4185261.48,1485,18.71,0.28,2.42
8/26/2021,09:50:00,1,LB,581546.41,4185261.48,1485,18.72,0.29,1.94
8/26/2021,09:50:30,1,LB,581546.41,4185261.48,1485,18.72,0.3,1.74
8/26/2021,09:51:00,1,LB,581546.41,4185261.48,1485,18.73,0.28,1.41
8/26/2021,09:51:30,1,LB,581546.41,4185261.48,1485,18.74,0.3,2.63
8/26/2021,09:52:00,1,LB,581546.41,4185261.48,1485,18.75,0.28,1.95
8/26/2021,09:52:30,1,LB,581546.41,4185261.48,1485,18.76,0.27,1.56
8/26/2021,09:53:00,1,LB,581546.41,4185261.48,1485,18.77,0.31,2.01
8/26/2021,09:53:30,1,LB,581546.41,4185261.48,1485,18.77,0.29,1.85
8/26/2021,09:54:00,1,LB,581546.41,4185261.48,1485,18.78,0.27,1.77
8/26/2021,09:54:30,1,LB,581546.41,4185261.48,1485,18.79,0.28,1.88
8/26/2021,09:55:00,1,LB,581546.41,4185261.48,1485,18.8,0.28,1.67
8/26/2021,09:55:30,1,LB,581546.41,4185261.48,1485,18.81,0.27,1.69
8/26/2021,09:56:00,1,LB,581546.41,4185261.48,1485,18.82,0.29,1.84
8/26/2021,09:56:30,1,LB,581546.41,4185261.48,1485,18.82,0.28,1.88
8/26/2021,09:57:00,1,LB,581546.41,4185261.48,1485,18.83,0.26,1.54
8/26/2021,09:57:30,1,LB,581546.41,4185261.48,1485,18.84,0.28,1.78
8/26/2021,09:58:00,1,LB,581546.41,4185261.48,1485,18.85,0.3,1.61
8/26/2021,09:58:30,1,LB,581546.41,4185261.48,1485,18.86,0.26,1.69
8/26/2021,09:59:00,1,LB,581546.41,4185261.48,1485,18.87,0.29,1.87
8/26/2021,09:59:30,1,LB,581546.41,4185261.48,1485,18.87,0.3,1.59
8/26/2021,10:00:00,1,LB,581546.41,4185261.48,1485,18.88,0.26,1.6
8/26/2021,10:00:30,1,LB,581546.41,4185261.48,1485,18.89,0.26,1.6
8/26/2021,10:01:00,1,LB,581546.41,4185261.48,1485,18.9,0.3,1.56
8/26/2021,10:01:30,1,LB,581546.41,4185261.48,1485,18.91,0.26,1.68
8/26/2021,10:02:00,1,LB,581546.41,4185261.48,1485,18.92,1.34,2.02
8/26/2021,10:02:30,1,LB,581546.41,4185261.48,1485,18.93,0.28,1.46
8/26/2021,10:03:00,1,LB,581546.41,4185261.48,1485,18.93,0.31,1.82
8/26/2021,10:03:30,1,LB,581546.41,4185261.48,1485,18.94,0.27,1.5
8/26/2021,10:04:00,1,LB,581546.41,4185261.48,1485,18.95,0.27,1.41
8/26/2021,10:04:30,1,LB,581546.41,4185261.48,1485,18.96,0.25,1.81
8/26/2021,10:05:00,1,LB,581546.41,4185261.48,1485,18.97,0.3,2.19
8/26/2021,10:05:30,1,LB,581546.41,4185261.48,1485,18.98,0.28,1.31
8/26/2021,10:06:00,1,LB,581546.41,4185261.48,1485,18.98,0.3,1.38
8/26/2021,10:06:30,1,LB,581546.41,4185261.48,1485,18.99,0.29,1.8
8/26/2021,10:07:00,1,LB,581546.41,4185261.48,1485,19,0.26,1.57
8/26/2021,10:07:30,1,LB,581546.41,4185261.48,1485,19.01,0.28,2.32
8/26/2021,10:08:00,1,LB,581546.41,4185261.48,1485,19.02,0.25,3.45
8/26/2021,10:08:30,1,LB,581546.41,4185261.48,1485,19.03,0.28,1.67
8/26/2021,10:09:00,1,LB,581546.41,4185261.48,1485,19.03,0.27,1.56
8/26/2021,10:09:30,1,LB,581546.41,4185261.48,1485,19.04,0.28,1.66
8/26/2021,10:10:00,1,LB,581546.41,4185261.48,1485,19.05,0.27,2.04
8/26/2021,10:10:30,1,LB,581546.41,4185261.48,1485,19.06,0.26,1.61
8/26/2021,10:11:00,1,LB,581546.41,4185261.48,1485,19.07,0.27,1.58
8/26/2021,10:11:30,1,LB,581546.41,4185261.48,1485,19.08,0.27,1.61
8/26/2021,10:12:00,1,LB,581546.41,4185261.48,1485,19.08,0.25,1.4
8/26/2021,10:12:30,1,LB,581546.41,4185261.48,1485,19.09,0.29,2.55
8/26/2021,10:13:00,1,LB,581546.41,4185261.48,1485,19.1,0.29,1.43
8/26/2021,10:13:30,1,LB,581546.41,4185261.48,1485,19.11,0.29,1.68
8/26/2021,10:14:00,1,LB,581546.41,4185261.48,1485,19.12,0.29,1.87
8/26/2021,10:14:30,1,LB,581546.41,4185261.48,1485,19.13,0.27,1.47
8/26/2021,10:15:00,1,LB,581546.41,4185261.48,1485,19.13,0.25,1.44
8/26/2021,10:15:30,1,LB,581546.41,4185261.48,1485,19.14,0.27,1.68
8/26/2021,10:16:00,1,LB,581546.41,4185261.48,1485,19.15,0.25,1.49
8/26/2021,10:16:30,1,LB,581546.41,4185261.48,1485,19.16,0.26,1.53
8/26/2021,10:17:00,1,LB,581546.41,4185261.48,1485,19.17,0.28,1.48
8/26/2021,10:17:30,1,LB,581546.41,4185261.48,1485,19.17,0.59,1.69
8/26/2021,10:18:00,1,LB,581546.41,4185261.48,1485,19.18,0.28,1.48
8/26/2021,10:18:30,1,LB,581546.41,4185261.48,1485,19.19,0.27,1.6
8/26/2021,10:19:00,1,LB,581546.41,4185261.48,1485,19.2,0.26,1.75
8/26/2021,10:19:30,1,LB,581546.41,4185261.48,1485,19.21,0.25,1.68
8/26/2021,10:20:00,1,LB,581546.41,4185261.48,1485,19.22,0.29,3.24
8/26/2021,10:20:30,1,LB,581546.41,4185261.48,1485,19.22,0.26,1.5
8/26/2021,10:21:00,1,LB,581546.41,4185261.48,1485,19.23,0.25,1.7
8/26/2021,10:21:30,1,LB,581546.41,4185261.48,1485,19.24,0.25,2.03
8/26/2021,10:22:00,1,LB,581546.41,4185261.48,1485,19.25,0.27,2.05
8/26/2021,10:22:30,1,LB,581546.41,4185261.48,1485,19.26,0.26,1.37
8/26/2021,10:23:00,1,LB,581546.41,4185261.48,1485,19.27,0.31,1.37
8/26/2021,10:23:30,1,LB,581546.41,4185261.48,1485,19.27,0.27,1.36
8/26/2021,10:24:00,1,LB,581546.41,4185261.48,1485,19.28,0.27,1.43
8/26/2021,10:24:30,1,LB,581546.41,4185261.48,1485,19.29,0.28,1.42
8/26/2021,10:25:00,1,LB,581546.41,4185261.48,1485,19.3,0.28,1.63
8/26/2021,10:25:30,1,LB,581546.41,4185261.48,1485,19.31,0.26,1.44
8/26/2021,10:26:00,1,LB,581546.41,4185261.48,1485,19.32,0.27,1.38
8/26/2021,10:26:30,1,LB,581546.41,4185261.48,1485,19.32,0.25,2.09
8/26/2021,10:27:00,1,LB,581546.41,4185261.48,1485,19.33,0.26,2.74
8/26/2021,10:27:30,1,LB,581546.41,4185261.48,1485,19.34,0.27,1.4
8/26/2021,10:28:00,1,LB,581546.41,4185261.48,1485,19.35,0.24,1.37
8/26/2021,10:28:30,1,LB,581546.41,4185261.48,1485,19.36,0.25,1.37
8/26/2021,10:29:00,1,LB,581546.41,4185261.48,1485,19.37,0.26,1.51
8/26/2021,10:29:30,1,LB,581546.41,4185261.48,1485,19.37,0.27,1.59
8/26/2021,10:30:00,1,LB,581546.41,4185261.48,1485,19.38,0.29,1.42
8/26/2021,10:30:30,1,LB,581546.41,4185261.48,1485,19.39,0.26,1.41
8/26/2021,10:31:00,1,LB,581546.41,4185261.48,1485,19.4,0.26,1.54
8/26/2021,10:31:30,1,LB,581546.41,4185261.48,1485,19.41,0.26,1.33
8/26/2021,10:32:00,1,LB,581546.41,4185261.48,1485,19.42,0.26,1.68
8/26/2021,10:32:30,1,LB,581546.41,4185261.48,1485,19.42,0.23,1.37
8/26/2021,10:33:00,1,LB,581546.41,4185261.48,1485,19.43,0.28,1.39
8/26/2021,10:33:30,1,LB,581546.41,4185261.48,1485,19.44,0.25,1.41
8/26/2021,10:34:00,1,LB,581546.41,4185261.48,1485,19.45,0.25,1.6
8/26/2021,10:34:30,1,LB,581546.41,4185261.48,1485,19.46,0.26,1.39
8/26/2021,10:35:00,1,LB,581546.41,4185261.48,1485,19.47,0.27,1.48
8/26/2021,10:35:30,1,LB,581546.41,4185261.48,1485,19.47,0.26,1.34
8/26/2021,10:36:00,1,LB,581546.41,4185261.48,1485,19.48,0.28,1.42
8/26/2021,10:36:30,1,LB,581546.41,4185261.48,1485,19.49,0.27,1.51
8/26/2021,10:37:00,1,LB,581546.41,4185261.48,1485,19.5,0.25,1.42
8/26/2021,10:37:30,1,LB,581546.41,4185261.48,1485,19.51,0.28,1.34
8/26/2021,10:38:00,1,LB,581546.41,4185261.48,1485,19.52,0.25,1.53
8/26/2021,10:38:30,1,LB,581546.41,4185261.48,1485,19.52,0.26,1.96
8/26/2021,10:39:00,1,LB,581546.41,4185261.48,1485,19.53,0.27,1.38
8/26/2021,10:39:30,1,LB,581546.41,4185261.48,1485,19.54,0.26,1.49
8/26/2021,10:40:00,1,LB,581546.41,4185261.48,1485,19.55,0.28,1.4
8/26/2021,10:40:30,1,LB,581546.41,4185261.48,1485,19.56,0.28,1.43
8/26/2021,10:41:00,1,LB,581546.41,4185261.48,1485,19.57,0.27,1.67
8/26/2021,10:41:30,1,LB,581546.41,4185261.48,1485,19.57,0.27,1.5
8/26/2021,10:42:00,1,LB,581546.41,4185261.48,1485,19.58,0.26,1.86
8/26/2021,10:42:30,1,LB,581546.41,4185261.48,1485,19.59,0.27,1.47
8/26/2021,10:43:00,1,LB,581546.41,4185261.48,1485,19.6,0.24,1.45
8/26/2021,10:43:30,1,LB,581546.41,4185261.48,1485,19.61,0.24,1.36
8/26/2021,10:44:00,1,LB,581546.41,4185261.48,1485,19.62,0.26,1.38
8/26/2021,10:44:30,1,LB,581546.41,4185261.48,1485,19.62,0.25,1.43
8/26/2021,10:45:00,1,LB,581546.41,4185261.48,1485,19.63,0.26,1.31
8/26/2021,10:45:30,1,LB,581546.41,4185261.48,1485,19.64,0.27,1.59
8/26/2021,10:46:00,1,LB,581546.41,4185261.48,1485,19.65,0.27,1.45
8/26/2021,10:46:30,1,LB,581546.41,4185261.48,1485,19.66,0.27,1.35
8/26/2021,10:47:00,1,LB,581546.41,4185261.48,1485,19.67,0.25,1.5
8/26/2021,10:47:30,1,LB,581546.41,4185261.48,1485,19.68,0.25,1.91
8/26/2021,10:48:00,1,LB,581546.41,4185261.48,1485,19.68,0.25,1.38
8/26/2021,10:48:30,1,LB,581546.41,4185261.48,1485,19.69,0.26,1.76
8/26/2021,10:49:00,1,LB,581546.41,4185261.48,1485,19.7,0.27,1.39
8/26/2021,10:49:30,1,LB,581546.41,4185261.48,1485,19.71,0.26,4.42
8/26/2021,10:50:00,1,LB,581546.41,4185261.48,1485,19.72,0.28,1.55
8/26/2021,10:50:30,1,LB,581546.41,4185261.48,1485,19.73,0.27,3.73
8/26/2021,10:51:00,1,LB,581546.41,4185261.48,1485,19.73,0.29,1.85
8/26/2021,10:51:30,1,LB,581546.41,4185261.48,1485,19.74,0.26,1.42
8/26/2021,10:52:00,1,LB,581546.41,4185261.48,1485,19.75,0.28,1.55
8/26/2021,10:52:30,1,LB,581546.41,4185261.48,1485,19.76,0.27,1.6
8/26/2021,10:53:00,1,LB,581546.41,4185261.48,1485,19.77,0.26,1.61
8/26/2021,10:53:30,1,LB,581546.41,4185261.48,1485,19.78,0.26,1.56
8/26/2021,10:54:00,1,LB,581546.41,4185261.48,1485,19.78,0.25,1.44
8/26/2021,10:54:30,1,LB,581546.41,4185261.48,1485,19.79,0.25,1.15
8/26/2021,10:55:00,1,LB,581546.41,4185261.48,1485,19.8,0.26,1.87
8/26/2021,10:55:30,1,LB,581546.41,4185261.48,1485,19.81,0.28,1.75
8/26/2021,10:56:00,1,LB,581546.41,4185261.48,1485,19.82,0.26,1.46
8/26/2021,10:56:30,1,LB,581546.41,4185261.48,1485,19.83,0.25,1.43
8/26/2021,10:57:00,1,LB,581546.41,4185261.48,1485,19.83,0.27,1.47
8/26/2021,10:57:30,1,LB,581546.41,4185261.48,1485,19.84,0.28,1.56
8/26/2021,10:58:00,1,LB,581546.41,4185261.48,1485,19.85,0.27,1.53
8/26/2021,10:58:30,1,LB,581546.41,4185261.48,1485,19.86,0.25,1.69
8/26/2021,10:59:00,1,LB,581546.41,4185261.48,1485,19.87,0.25,1.22
8/26/2021,10:59:30,1,LB,581546.41,4185261.48,1485,19.88,0.26,1.91
8/26/2021,11:00:00,1,LB,581546.41,4185261.48,1485,19.88,0.27,1.46
8/26/2021,11:00:30,1,LB,581546.41,4185261.48,1485,19.89,0.25,1.8
8/26/2021,11:01:00,1,LB,581546.41,4185261.48,1485,19.9,0.27,2.14
8/26/2021,11:01:30,1,LB,581546.41,4185261.48,1485,19.91,0.26,1.73
8/26/2021,11:02:00,1,LB,581546.41,4185261.48,1485,19.92,0.27,1.79
8/26/2021,11:02:30,1,LB,581546.41,4185261.48,1485,19.92,0.26,1.39
8/26/2021,11:03:00,1,LB,581546.41,4185261.48,1485,19.93,0.32,1.76
8/26/2021,11:03:30,1,LB,581546.41,4185261.48,1485,19.94,0.24,1.65
